"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","84","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","79","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","401","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","64","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon May 13 02:12:12 GMT 2024","Mon May 13 02:12:12 GMT 2024","101","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon May 13 02:12:12 GMT 2024","Mon May 13 02:12:12 GMT 2024","91","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","78","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon May 13 02:12:12 GMT 2024","Mon May 13 02:12:12 GMT 2024","110","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon May 13 02:12:12 GMT 2024","Mon May 13 02:12:12 GMT 2024","111","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon May 13 02:12:11 GMT 2024","Mon May 13 02:12:12 GMT 2024","1147","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","74","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon May 13 02:12:12 GMT 2024","Mon May 13 02:12:13 GMT 2024","95","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon May 13 02:12:13 GMT 2024","Mon May 13 02:12:13 GMT 2024","73","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
