"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","80","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","49","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 08 02:06:17 GMT 2024","Mon Apr 08 02:06:17 GMT 2024","92","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 08 02:06:17 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","86","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 08 02:06:17 GMT 2024","Mon Apr 08 02:06:17 GMT 2024","97","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","81","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","70","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","346","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","75","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","70","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:18 GMT 2024","98","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 08 02:06:16 GMT 2024","Mon Apr 08 02:06:17 GMT 2024","1075","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 08 02:06:18 GMT 2024","Mon Apr 08 02:06:19 GMT 2024","58","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
