"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 19 02:34:13 GMT 2023","Mon Jun 19 02:34:13 GMT 2023","125","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Jun 19 02:34:11 GMT 2023","Mon Jun 19 02:34:11 GMT 2023","138","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Jun 19 02:34:11 GMT 2023","Mon Jun 19 02:34:11 GMT 2023","203","","Posts Endpoint","","Example when response code is incorrect","","Example when response code is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Jun 19 02:34:09 GMT 2023","Mon Jun 19 02:34:11 GMT 2023","1210","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"failed","Mon Jun 19 02:34:13 GMT 2023","Mon Jun 19 02:34:13 GMT 2023","109","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:12 GMT 2023","96","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:12 GMT 2023","101","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 19 02:34:13 GMT 2023","Mon Jun 19 02:34:13 GMT 2023","109","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"failed","Mon Jun 19 02:34:11 GMT 2023","Mon Jun 19 02:34:11 GMT 2023","253","","Posts Endpoint","","Example when response schema is incorrect","","Example when response schema is incorrect","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:12 GMT 2023","259","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:13 GMT 2023","463","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Jun 19 02:34:11 GMT 2023","Mon Jun 19 02:34:11 GMT 2023","162","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:12 GMT 2023","138","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:12 GMT 2023","186","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Jun 19 02:34:12 GMT 2023","Mon Jun 19 02:34:12 GMT 2023","128","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
