"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 15 04:02:37 GMT 2024","Mon Apr 15 04:02:38 GMT 2024","1130","","Posts Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 15 04:02:39 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","57","","Users Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 15 04:02:39 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","73","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 15 04:02:38 GMT 2024","Mon Apr 15 04:02:38 GMT 2024","112","","Todos Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 15 04:02:38 GMT 2024","Mon Apr 15 04:02:38 GMT 2024","103","","Todos Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 15 04:02:39 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","394","","Users Endpoint","","Verify specific user is returned in the users response","","Verify specific user is returned in the users response","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 15 04:02:38 GMT 2024","Mon Apr 15 04:02:38 GMT 2024","118","","Posts Endpoint","","Verify amount of returned items is expected","","Verify amount of returned items is expected","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 15 04:02:38 GMT 2024","Mon Apr 15 04:02:38 GMT 2024","75","","Todos Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Todos endpoint is working as expected"
"passed","Mon Apr 15 04:02:38 GMT 2024","Mon Apr 15 04:02:38 GMT 2024","109","","Posts Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Posts endpoint is working as expected"
"passed","Mon Apr 15 04:02:38 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","60","","Users Endpoint","","Verify status code returned is expected","","Verify status code returned is expected","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 15 04:02:39 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","96","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 15 04:02:39 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","79","","Users Endpoint","","Verify there is a user with a given zipcode","","Verify there is a user with a given zipcode","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
"passed","Mon Apr 15 04:02:39 GMT 2024","Mon Apr 15 04:02:39 GMT 2024","81","","Users Endpoint","","Verify response schema is correct","","Verify response schema is correct","  As a developer
  I want to be sure
  That the Users Endpoint is working as expected"
